DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-12-07	34607834	Dawed AY	2021-10-04	Diabetes Care	www.ncbi.nlm.nih.gov/pubmed/34607834	Genome-Wide Meta-analysis Identifies Genetic Variants Associated With Glycemic Response to Sulfonylureas.	Reduction in HbA1c levels in response to sulfonylureas treatment in type 2 diabetes	5,485 European ancestry individuals	NA	19q12	19	29426745		VSTM2B-DT			ENSG00000264515			rs58013952-T	rs58013952	0	58013952	intron_variant	0	0.115	6E-6	5.221848749616356		0.160896	[0.09-0.231] unit increase	Affymetrix, Illumina [538635] (imputed)	N	HbA1c measurement, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0004541, http://www.ebi.ac.uk/efo/EFO_0007922	GCST90061380	Genome-wide genotyping array
2021-12-07	34607834	Dawed AY	2021-10-04	Diabetes Care	www.ncbi.nlm.nih.gov/pubmed/34607834	Genome-Wide Meta-analysis Identifies Genetic Variants Associated With Glycemic Response to Sulfonylureas.	Reduction in HbA1c levels in response to sulfonylureas treatment in type 2 diabetes	5,485 European ancestry individuals	NA	1p31.1	1	73548447		LINC01360 - LINC02238	ENSG00000233973	ENSG00000223479		193194	86769	rs75553467-C	rs75553467	0	75553467	intergenic_variant	1	0.059	6E-6	5.221848749616356		0.233071	[0.13-0.33] unit decrease	Affymetrix, Illumina [538635] (imputed)	N	HbA1c measurement, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0004541, http://www.ebi.ac.uk/efo/EFO_0007922	GCST90061380	Genome-wide genotyping array
2021-12-07	34607834	Dawed AY	2021-10-04	Diabetes Care	www.ncbi.nlm.nih.gov/pubmed/34607834	Genome-Wide Meta-analysis Identifies Genetic Variants Associated With Glycemic Response to Sulfonylureas.	Reduction in HbA1c levels in response to sulfonylureas treatment in type 2 diabetes	5,485 European ancestry individuals	NA	4p15.33	4	14121308		LINC01085			ENSG00000293010			rs73239453-T	rs73239453	0	73239453	intron_variant	0	0.106	9E-6	5.045757490560675		0.160255	[0.09-0.231] unit increase	Affymetrix, Illumina [538635] (imputed)	N	HbA1c measurement, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0004541, http://www.ebi.ac.uk/efo/EFO_0007922	GCST90061380	Genome-wide genotyping array
2021-12-07	34607834	Dawed AY	2021-10-04	Diabetes Care	www.ncbi.nlm.nih.gov/pubmed/34607834	Genome-Wide Meta-analysis Identifies Genetic Variants Associated With Glycemic Response to Sulfonylureas.	Reduction in HbA1c levels in response to sulfonylureas treatment in type 2 diabetes	5,485 European ancestry individuals	NA	7p14.3	7	33449611		BBS9			ENSG00000122507			rs10250448-G	rs10250448	0	10250448	intron_variant	0	0.1	9E-6	5.045757490560675		0.15	[0.091-0.209] unit increase	Affymetrix, Illumina [538635] (imputed)	N	HbA1c measurement, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0004541, http://www.ebi.ac.uk/efo/EFO_0007922	GCST90061380	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	12q21.1	12	71183321	NR	TSPAN8			ENSG00000127324			rs1495377-G	rs1495377	0	1495377	intron_variant	0	0.50	7E-6	5.154901959985743		1.28	[1.11-1.49]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	6p22.3	6	20717024	CDKAL1	CDKAL1			ENSG00000145996			rs9465871-C	rs9465871	0	9465871	intron_variant	0	0.18	3E-7	6.522878745280337		1.18	[1.04-1.34]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	16q12.2	16	53786615	FTO	FTO			ENSG00000140718			rs9939609-A	rs9939609	0	9939609	intron_variant	0	0.40	2E-7	6.698970004336019		1.34	[1.17-1.52]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	3p14.3	3	55279372	NR	LINC02030			ENSG00000240708			rs358806-?	rs358806	0	358806	intron_variant	0	0.80	3E-6	5.522878745280337		1.16	[1.03-1.33]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	12q13.12	12	50963759	NR	HIGD1C			ENSG00000214511			rs12304921-G	rs12304921	0	12304921	intron_variant	0	0.15	7E-6	5.154901959985743		2.5	[1.53-4.09]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	10q25.2	10	112996282	TCF7L2	TCF7L2			ENSG00000148737			rs4506565-T	rs4506565	0	4506565	intron_variant	0	0.32	5E-12	11.301029995663981		1.36	[1.20-1.54]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2008-06-16	17554300	Wellcome Trust Case Control Consortium	2007-06-07	Nature	www.ncbi.nlm.nih.gov/pubmed/17554300	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Type 2 diabetes	1,924 European ancestry cases, 2,938 European ancestry controls	(see Zeggini 2007)	4q27	4	121744359	NR	ANXA5 - SMIM43	ENSG00000164111	ENSG00000164112		47364	14522	rs7659604-T	rs7659604	0	7659604	intergenic_variant	1	0.38	9E-6	5.045757490560675		1.35	[1.19-1.54]	Affymetrix [469557]	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST000047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	19p13.11	19	19296909	CILP2	SUGP1			ENSG00000105705			rs10401969-C	rs10401969	0	10401969	intron_variant	0	NR	3E-7	6.522878745280337	(men)	1.15	[1.09-1.21]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	3q21.1	3	123346931	ADCY5	ADCY5			ENSG00000173175			rs11708067-A	rs11708067	0	11708067	intron_variant	0	NR	4E-7	6.3979400086720375	(men)	1.09	[1.06-1.13]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	16q12.2	16	53785257	FTO	FTO			ENSG00000140718			rs9936385-C	rs9936385	0	9936385	intron_variant	0	NR	3E-18	17.522878745280337	(men)	1.14	[1.11-1.17]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	3q27.2	3	185795508	IGF2BP2	IGF2BP2			ENSG00000073792			rs7640539-A	rs7640539	0	7640539	intron_variant	0	NR	2E-17	16.69897000433602	(men)	1.14	[1.11-1.18]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	10q22.3	10	79182874	ZMIZ1	ZMIZ1			ENSG00000108175			rs12571751-A	rs12571751	0	12571751	intron_variant	0	NR	6E-7	6.221848749616356	(men)	1.07	[1.04-1.11]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	9p21.3	9	22133285	CDKN2A/B	CDKN2B-AS1 - DMRTA1	ENSG00000240498	ENSG00000176399		5182	313539	rs10965250-G	rs10965250	0	10965250	intergenic_variant	1	NR	9E-15	14.045757490560675	(men)	1.17	[1.13-1.22]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	12q15	12	71045809	TSPAN8, LGR5	PTPRR - TSPAN8	ENSG00000153233	ENSG00000127324		125071	79276	rs7138300-C	rs7138300	0	7138300	intron_variant	1	NR	2E-6	5.698970004336019	(men)	1.07	[1.04-1.10]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	15q24.3	15	77540420	HMG20A	HMG20A - LINGO1	ENSG00000140382	ENSG00000169783		54813	72607	rs7177055-A	rs7177055	0	7177055	intergenic_variant	1	NR	2E-6	5.698970004336019	(men)	1.08	[1.05-1.11]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	11p15.1	11	17396930	KCNJ11	ABCC8			ENSG00000006071			rs757110-C	rs757110	0	757110	missense_variant	0	NR	3E-6	5.522878745280337	(men)	1.07	[1.04-1.11]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	9q21.31	9	79290675	TLE4	KRT18P24 - CHCHD2P9	ENSG00000226234	ENSG00000186940		253107	100629	rs17791513-A	rs17791513	0	17791513	intergenic_variant	1	NR	3E-6	5.522878745280337	(men)	1.14	[1.08-1.20]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	5q11.2	5	56510924	ANKRD55	RPL26P19 - C5orf67	ENSG00000226221	ENSG00000225940		5852	643	rs459193-G	rs459193	0	459193	intergenic_variant	1	NR	3E-6	5.522878745280337	(men)	1.08	[1.05-1.12]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	17q12	17	37742390	HNF1B	HNF1B			ENSG00000275410			rs11651052-A	rs11651052	0	11651052	intron_variant	0	NR	7E-6	5.154901959985743	(men)	1.09	[1.05-1.12]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	8q22.1	8	94925274	TP53INP1	NDUFAF6			ENSG00000156170			rs7845219-T	rs7845219	0	7845219	intron_variant	0	NR	7E-6	5.154901959985743	(men)	1.07	[1.04-1.10]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	1q32.3	1	213981376	PROX1	PROX1-AS1			ENSG00000230461			rs2075423-G	rs2075423	0	2075423	non_coding_transcript_exon_variant	0	NR	9E-6	5.045757490560675	(men)	1.07	[1.04-1.10]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	6p22.3	6	20679478	CDKAL1	CDKAL1			ENSG00000145996			rs7756992-G	rs7756992	0	7756992	intron_variant	0	NR	2E-22	21.69897000433602	(men)	1.17	[1.35-1.44]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	10q25.2	10	112998590	TCF7L2	TCF7L2			ENSG00000148737			rs7903146-T	rs7903146	0	7903146	intron_variant	0	NR	4E-73	72.39794000867204	(female)	1.39	[1.34-1.44]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	6p22.3	6	20679478	CDKAL1	CDKAL1			ENSG00000145996			rs7756992-G	rs7756992	0	7756992	intron_variant	0	NR	2E-20	19.69897000433602	(female)	1.17	[1.14-1.22]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	9p21.3	9	22133285	CDKN2A/B	CDKN2B-AS1 - DMRTA1	ENSG00000240498	ENSG00000176399		5182	313539	rs10965250-G	rs10965250	0	10965250	intergenic_variant	1	NR	6E-16	15.221848749616356	(female)	1.2	[1.15-1.26]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	11q13.4	11	72722053	ARAP1	ARAP1			ENSG00000186635			rs1552224-A	rs1552224	0	1552224	5_prime_UTR_variant	0	NR	9E-9	8.045757490560675	(men)	1.12	[1.08-1.16]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	16q12.2	16	53785257	FTO	FTO			ENSG00000140718			rs9936385-C	rs9936385	0	9936385	intron_variant	0	NR	6E-11	10.221848749616356	(female)	1.12	[1.08-1.15]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	12p11.22	12	27812217	KLHDC5	RN7SKP15 - PTHLH	ENSG00000201612	ENSG00000087494		5827	145867	rs10842994-C	rs10842994	0	10842994	intergenic_variant	1	NR	3E-8	7.522878745280337	(men)	1.11	[1.07-1.15]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
